sdate,variable,value,sign_if_LT_LOD,flag
15-Sep-08,SECC,1.9,,1
29-Sep-08,SECC,1.9,,1
13-Oct-08,SECC,2,,1
27-Oct-08,SECC,1.6,,1
10-Nov-08,SECC,2.2,,1
24-Nov-08,SECC,2.9,,1
08-Dec-08,SECC,3.6,,1
22-Dec-08,SECC,1.9,,1
19-Jan-09,SECC,2.5,,1
04-Feb-09,SECC,2.9,,1
16-Feb-09,SECC,,,2
02-Mar-09,SECC,2.5,,1
16-Mar-09,SECC,2.5,,1
30-Mar-09,SECC,2.8,,1
15-Apr-09,SECC,3.1,,1
27-Apr-09,SECC,2.9,,1
11-May-09,SECC,2.5,,1
27-May-09,SECC,2,,1
08-Jun-09,SECC,2.1,,1
22-Jun-09,SECC,2.3,,1
06-Jul-09,SECC,2,,1
21-Jul-09,SECC,1.8,,1
03-Aug-09,SECC,1.2,,1
17-Aug-09,SECC,1.9,,1
02-Sep-09,SECC,1.4,,1
14-Sep-09,SECC,1.9,,1
28-Sep-09,SECC,2.5,,1
12-Oct-09,SECC,2.5,,1
26-Oct-09,SECC,1.9,,1
09-Nov-09,SECC,1.4,,1
07-Dec-09,SECC,1.6,,1
25-Jan-10,SECC,2.5,,1
09-Feb-10,SECC,3,,1
15-Feb-10,SECC,2.5,,1
15-Mar-10,SECC,2.5,,1
29-Mar-10,SECC,2.1,,1
12-Apr-10,SECC,2.5,,1
28-Apr-10,SECC,1.6,,1
10-May-10,SECC,2.1,,1
24-May-10,SECC,3.8,,1
07-Jun-10,SECC,3.8,,1
21-Jun-10,SECC,2.6,,1
05-Jul-10,SECC,2,,1
19-Jul-10,SECC,1.7,,1
02-Aug-10,SECC,2.1,,1
18-Aug-10,SECC,1.4,,1
02-Sep-10,SECC,1.7,,1
13-Sep-10,SECC,2.1,,1
27-Sep-10,SECC,2.1,,1
11-Oct-10,SECC,2,,1
25-Oct-10,SECC,1.4,,1
08-Nov-10,SECC,1.3,,1
22-Nov-10,SECC,2.1,,1
13-Jan-11,SECC,,,2
24-Jan-11,SECC,2.4,,1
07-Feb-11,SECC,,,2
21-Feb-11,SECC,3.2,,1
07-Mar-11,SECC,3.1,,1
21-Mar-11,SECC,2.6,,1
04-Apr-11,SECC,2.2,,1
18-Apr-11,SECC,1.9,,1
03-May-11,SECC,2.1,,1
20-May-11,SECC,2.2,,1
01-Jun-11,SECC,2.1,,1
13-Jun-11,SECC,2.3,,1
27-Jun-11,SECC,3.1,,1
11-Jul-11,SECC,1.9,,1
28-Jul-11,SECC,2,,1
08-Aug-11,SECC,2.2,,1
23-Aug-11,SECC,1.5,,1
05-Sep-11,SECC,1.7,,1
19-Sep-11,SECC,1.9,,1
03-Oct-11,SECC,1.7,,1
17-Oct-11,SECC,2.1,,1
31-Oct-11,SECC,2,,1
14-Nov-11,SECC,2,,1
28-Nov-11,SECC,2.1,,1
12-Dec-11,SECC,1.8,,1
04-Jan-12,SECC,1.2,,1
16-Jan-12,SECC,2.9,,1
30-Jan-12,SECC,3,,1
27-Feb-12,SECC,2.6,,1
12-Mar-12,SECC,2.8,,1
26-Mar-12,SECC,3,,1
11-Apr-12,SECC,2.2,,1
24-Apr-12,SECC,1.8,,1
09-May-12,SECC,2,,1
23-May-12,SECC,2.3,,1
08-Jun-12,SECC,3.5,,1
18-Jun-12,SECC,2.2,,1
02-Jul-12,SECC,1.8,,1
16-Jul-12,SECC,2.2,,1
30-Jul-12,SECC,1.6,,1
15-Aug-12,SECC,1.9,,1
29-Aug-12,SECC,1.5,,1
10-Sep-12,SECC,1.9,,1
24-Sep-12,SECC,,,2
08-Oct-12,SECC,1.6,,1
22-Oct-12,SECC,2,,1
05-Nov-12,SECC,2,,1
19-Nov-12,SECC,2.1,,1
03-Dec-12,SECC,2.1,,1
17-Dec-12,SECC,2.5,,1
08-Jan-13,SECC,2.25,,1
21-Jan-13,SECC,3,,1
18-Feb-13,SECC,,,2
04-Mar-13,SECC,3.1,,1
18-Mar-13,SECC,2.5,,1
03-Apr-13,SECC,2.9,,1
17-Apr-13,SECC,2,,1
29-Apr-13,SECC,3.5,,1
10-May-13,SECC,1.9,,1
29-May-13,SECC,2.5,,1
10-Jun-13,SECC,2.5,,1
24-Jun-13,SECC,2.4,,1
08-Jul-13,SECC,2.3,,1
22-Jul-13,SECC,3.2,,1
05-Aug-13,SECC,1.6,,1
19-Aug-13,SECC,1.4,,1
02-Sep-13,SECC,1.8,,1
16-Sep-13,SECC,2,,1
30-Sep-13,SECC,2,,1
14-Oct-13,SECC,2,,1
28-Oct-13,SECC,1.7,,1
11-Nov-13,SECC,2.7,,1
25-Nov-13,SECC,2.4,,1
09-Dec-13,SECC,2.2,,1
14-Apr-45,ALKA,16400,,1
14-Apr-45,SIO2,1400,,1
01-May-45,SIO2,1400,,1
16-May-45,SIO2,1200,,1
29-May-45,SIO2,1100,,1
04-Jun-45,SIO2,1300,,1
12-Jun-45,SIO2,1200,,1
19-Jun-45,SIO2,1200,,1
26-Jun-45,SIO2,1200,,1
04-Jul-45,SIO2,1100,,1
17-Jul-45,ALKA,22900,,1
24-Jul-45,ALKA,22800,,1
24-Jul-45,SIO2,1200,,1
30-Jul-45,ALKA,23700,,1
30-Jul-45,NO3N,110,,1
30-Jul-45,SIO2,1200,,1
08-Aug-45,ALKA,26300,,1
08-Aug-45,NO3N,50,<,1
08-Aug-45,PO4P,0,,1
08-Aug-45,SIO2,1100,,1
14-Aug-45,ALKA,23200,,1
14-Aug-45,NO3N,50,<,1
14-Aug-45,PO4P,0,,1
14-Aug-45,SIO2,1000,,1
21-Aug-45,ALKA,24800,,1
21-Aug-45,NO3N,80,,1
21-Aug-45,PO4P,0,,1
21-Aug-45,SIO2,1000,,1
27-Aug-45,ALKA,26800,,1
27-Aug-45,NO3N,40,<,1
27-Aug-45,PO4P,0,,1
27-Aug-45,SIO2,1000,,1
03-Sep-45,ALKA,23600,,1
03-Sep-45,NO3N,40,<,1
03-Sep-45,SIO2,1000,,1
10-Sep-45,NO3N,0,,1
18-Sep-45,ALKA,22400,,1
18-Sep-45,NO3N,0,,1
18-Sep-45,PO4P,4,,1
18-Sep-45,SIO2,1100,,1
18-Sep-45,TOTP,22,,1
25-Sep-45,ALKA,22100,,1
25-Sep-45,NO3N,0,,1
25-Sep-45,PO4P,2.2,,1
25-Sep-45,SIO2,1600,,1
25-Sep-45,TOTP,53,,1
02-Oct-45,ALKA,21500,,1
02-Oct-45,PO4P,1.3,,1
02-Oct-45,SIO2,2300,,1
02-Oct-45,TOTP,42,,1
09-Oct-45,ALKA,20900,,1
09-Oct-45,NO3N,80,<,1
09-Oct-45,SIO2,2000,,1
09-Oct-45,TOTP,20,,1
16-Oct-45,NO3N,100,<,1
16-Oct-45,PO4P,1,,1
16-Oct-45,SIO2,2000,,1
16-Oct-45,TOTP,24,,1
22-Oct-45,ALKA,22400,,1
22-Oct-45,NO3N,80,,1
22-Oct-45,PO4P,1.7,,1
22-Oct-45,SIO2,1800,,1
28-Oct-45,NO3N,130,,1
28-Oct-45,PO4P,1.4,,1
28-Oct-45,SIO2,2400,,1
28-Oct-45,TOTP,20,,1
06-Nov-45,ALKA,16500,,1
06-Nov-45,NO3N,150,,1
06-Nov-45,PO4P,1.5,,1
06-Nov-45,SIO2,2000,,1
06-Nov-45,TOTP,18,,1
13-Nov-45,ALKA,16600,,1
13-Nov-45,NO3N,200,,1
13-Nov-45,PO4P,1.9,,1
13-Nov-45,SIO2,2000,,1
13-Nov-45,TOTP,23,,1
19-Nov-45,ALKA,18500,,1
19-Nov-45,NO3N,180,,1
19-Nov-45,PO4P,1,,1
19-Nov-45,SIO2,2000,,1
27-Nov-45,ALKA,18500,,1
27-Nov-45,NO3N,150,,1
27-Nov-45,PO4P,0,,1
27-Nov-45,SIO2,2000,,1
04-Dec-45,ALKA,18400,,1
04-Dec-45,NO3N,150,,1
04-Dec-45,SIO2,1700,,1
11-Dec-45,ALKA,19200,,1
11-Dec-45,NO3N,210,,1
11-Dec-45,PO4P,1,,1
11-Dec-45,SIO2,2000,,1
17-Dec-45,ALKA,18900,,1
17-Dec-45,NO3N,260,,1
17-Dec-45,PO4P,0,,1
17-Dec-45,SIO2,2600,,1
24-Dec-45,NO3N,300,,1
24-Dec-45,PO4P,1,,1
24-Dec-45,SIO2,2400,,1
01-Jan-46,NO3N,340,,1
01-Jan-46,PO4P,1,,1
01-Jan-46,SIO2,2500,,1
01-Jan-46,TOTP,27,,1
08-Jan-46,NO3N,350,,1
08-Jan-46,PO4P,2,,1
08-Jan-46,SIO2,2400,,1
08-Jan-46,TOTP,20,,1
18-Jan-46,NO3N,390,,1
18-Jan-46,PO4P,1,,1
18-Jan-46,SIO2,2300,,1
18-Jan-46,TOTP,25,,1
22-Jan-46,NH4N,10,,1
22-Jan-46,NO3N,450,,1
22-Jan-46,PO4P,2,,1
22-Jan-46,SIO2,2100,,1
22-Jan-46,TOTP,20,,1
29-Jan-46,NO3N,530,,1
29-Jan-46,PO4P,2.5,,1
29-Jan-46,SIO2,2100,,1
29-Jan-46,TOTP,26,,1
06-Feb-46,ALKA,11600,,1
06-Feb-46,NO3N,610,,1
06-Feb-46,PO4P,4.4,,1
06-Feb-46,SIO2,2000,,1
06-Feb-46,TOTP,25,,1
11-Feb-46,ALKA,12600,,1
11-Feb-46,NO3N,590,,1
11-Feb-46,PO4P,1,,1
11-Feb-46,SIO2,1800,,1
19-Feb-46,NO3N,450,,1
19-Feb-46,PO4P,2,,1
19-Feb-46,SIO2,2000,,1
19-Feb-46,TOTP,20,,1
25-Feb-46,ALKA,11600,,1
25-Feb-46,NO3N,480,,1
25-Feb-46,PO4P,2,,1
25-Feb-46,SIO2,1900,,1
25-Feb-46,TOTP,26,,1
05-Mar-46,ALKA,11600,,1
05-Mar-46,NO3N,370,,1
05-Mar-46,PO4P,1,,1
05-Mar-46,SIO2,1700,,1
05-Mar-46,TOTP,27,,1
13-Mar-46,ALKA,12400,,1
13-Mar-46,NO3N,360,,1
13-Mar-46,PO4P,2,,1
13-Mar-46,SIO2,1400,,1
13-Mar-46,TOTP,20,,1
19-Mar-46,ALKA,14000,,1
19-Mar-46,NO3N,390,,1
19-Mar-46,PO4P,1,,1
19-Mar-46,SIO2,1300,,1
26-Mar-46,NO3N,400,,1
26-Mar-46,PO4P,1,,1
26-Mar-46,SIO2,1700,,1
26-Mar-46,TOTP,20,,1
02-Apr-46,NO3N,260,,1
02-Apr-46,SIO2,900,,1
02-Apr-46,TOTP,20,,1
09-Apr-46,ALKA,13200,,1
09-Apr-46,NO3N,290,,1
09-Apr-46,SIO2,900,,1
09-Apr-46,TOTP,29,,1
16-Apr-46,NO3N,370,,1
16-Apr-46,SIO2,600,,1
16-Apr-46,TOTP,25,,1
23-Apr-46,ALKA,13200,,1
23-Apr-46,NO3N,290,,1
23-Apr-46,SIO2,500,,1
23-Apr-46,TOTP,20,,1
30-Apr-46,NO3N,280,,1
30-Apr-46,SIO2,400,,1
06-May-46,NO3N,140,,1
06-May-46,SIO2,400,,1
14-May-46,SIO2,350,,1
14-May-46,TOTP,20,,1
21-May-46,ALKA,16400,,1
21-May-46,NO3N,60,,1
21-May-46,SIO2,480,,1
21-May-46,TOTP,17,,1
27-May-46,PO4P,1,,1
27-May-46,SIO2,280,,1
27-May-46,TOTP,21,,1
04-Jun-46,NO3N,120,,1
04-Jun-46,PO4P,0.5,,1
04-Jun-46,SIO2,420,,1
04-Jun-46,TOTP,22,,1
11-Jun-46,ALKA,14500,,1
11-Jun-46,NO3N,88,,1
11-Jun-46,SIO2,600,,1
11-Jun-46,TOTP,31,,1
18-Jun-46,NO3N,77,,1
18-Jun-46,PO4P,0.5,,1
18-Jun-46,SIO2,880,,1
18-Jun-46,TOTP,28,,1
24-Jun-46,SIO2,1100,,1
24-Jun-46,TOTP,39,,1
01-Jul-46,SIO2,1210,,1
01-Jul-46,TOTP,34,,1
08-Jul-46,NO3N,93,,1
08-Jul-46,SIO2,1330,,1
08-Jul-46,TOTP,53,,1
18-Jul-46,ALKA,19300,,1
18-Jul-46,NO3N,100,,1
18-Jul-46,SIO2,1200,,1
18-Jul-46,TOTP,38,,1
22-Jul-46,ALKA,17700,,1
22-Jul-46,NO3N,97,,1
22-Jul-46,SIO2,1170,,1
22-Jul-46,TOTP,33,,1
30-Jul-46,NO3N,10,,1
30-Jul-46,SIO2,1190,,1
30-Jul-46,TOTP,38,,1
06-Aug-46,NO3N,50,,1
06-Aug-46,SIO2,1600,,1
06-Aug-46,TOTP,20,,1
13-Aug-46,NO3N,50,,1
13-Aug-46,SIO2,1700,,1
13-Aug-46,TOTP,17,,1
22-Aug-46,ALKA,26600,,1
22-Aug-46,NO3N,30,,1
22-Aug-46,SIO2,1600,,1
22-Aug-46,TOTP,17,,1
29-Aug-46,ALKA,26600,,1
29-Aug-46,NO3N,90,,1
29-Aug-46,SIO2,1100,,1
03-Sep-46,NH4N,40,,1
03-Sep-46,NO3N,90,,1
03-Sep-46,SIO2,1550,,1
10-Sep-46,SIO2,1700,,1
10-Sep-46,TOTP,24,,1
14-Sep-46,NO3N,140,,1
14-Sep-46,SIO2,1700,,1
17-Sep-46,ALKA,15000,,1
17-Sep-46,NO3N,150,,1
17-Sep-46,SIO2,1700,,1
17-Sep-46,TOTP,22,,1
23-Sep-46,ALKA,13900,,1
23-Sep-46,NO3N,90,,1
23-Sep-46,SIO2,2100,,1
23-Sep-46,TOTP,22,,1
30-Sep-46,ALKA,13100,,1
30-Sep-46,NH4N,20,,1
30-Sep-46,NO3N,120,,1
30-Sep-46,SIO2,2200,,1
30-Sep-46,TOTP,58,,1
07-Oct-46,ALKA,14000,,1
07-Oct-46,NO3N,120,,1
07-Oct-46,SIO2,2200,,1
07-Oct-46,TOTP,10,,1
17-Oct-46,ALKA,16300,,1
17-Oct-46,NO3N,120,,1
17-Oct-46,SIO2,2400,,1
17-Oct-46,TOTP,25,,1
22-Oct-46,ALKA,16500,,1
22-Oct-46,NO3N,100,,1
22-Oct-46,SIO2,2300,,1
22-Oct-46,TOTP,15,,1
05-Nov-46,ALKA,17300,,1
05-Nov-46,NO3N,130,,1
05-Nov-46,SIO2,2100,,1
05-Nov-46,TOTP,17,,1
12-Nov-46,ALKA,18500,,1
12-Nov-46,NH4N,30,,1
12-Nov-46,NO3N,150,,1
12-Nov-46,SIO2,2300,,1
19-Nov-46,ALKA,17500,,1
19-Nov-46,NO3N,210,,1
19-Nov-46,PO4P,2,,1
19-Nov-46,SIO2,2800,,1
19-Nov-46,TOTP,32,,1
26-Nov-46,ALKA,14600,,1
26-Nov-46,NO3N,300,,1
26-Nov-46,PO4P,2.4,,1
26-Nov-46,SIO2,2800,,1
26-Nov-46,TOTP,10,,1
03-Dec-46,NO3N,220,,1
03-Dec-46,TOTP,25,,1
09-Dec-46,ALKA,13200,,1
09-Dec-46,NO3N,240,,1
09-Dec-46,PO4P,3,,1
09-Dec-46,SIO2,3000,,1
09-Dec-46,TOTP,22,,1
16-Dec-46,ALKA,14200,,1
16-Dec-46,NO3N,300,,1
16-Dec-46,PO4P,3,,1
16-Dec-46,SIO2,3100,,1
16-Dec-46,TOTP,25,,1
30-Dec-46,ALKA,13100,,1
30-Dec-46,NO3N,340,,1
30-Dec-46,PO4P,4,,1
30-Dec-46,SIO2,3100,,1
30-Dec-46,TOTP,30,,1
06-Jan-47,ALKA,13700,,1
06-Jan-47,NO3N,320,,1
06-Jan-47,PO4P,5,,1
06-Jan-47,SIO2,3000,,1
06-Jan-47,TOTP,22,,1
14-Jan-47,ALKA,14300,,1
14-Jan-47,NO3N,300,,1
14-Jan-47,PO4P,4,,1
14-Jan-47,SIO2,3000,,1
14-Jan-47,TOTP,12,,1
28-Jan-47,ALKA,12700,,1
28-Jan-47,NO3N,280,,1
28-Jan-47,PO4P,5,,1
28-Jan-47,SIO2,2800,,1
04-Feb-47,ALKA,13500,,1
04-Feb-47,NO3N,280,,1
04-Feb-47,PO4P,4.4,,1
04-Feb-47,SIO2,3000,,1
08-Feb-47,SIO2,3100,,1
20-Feb-47,NO3N,300,,1
20-Feb-47,SIO2,2900,,1
27-Feb-47,ALKA,12300,,1
27-Feb-47,NO3N,340,,1
27-Feb-47,PO4P,4.5,,1
27-Feb-47,SIO2,2400,,1
03-Mar-47,ALKA,13100,,1
03-Mar-47,NO3N,380,,1
03-Mar-47,PO4P,3.4,,1
03-Mar-47,SIO2,2500,,1
10-Mar-47,ALKA,14500,,1
10-Mar-47,NO3N,400,,1
10-Mar-47,SIO2,2300,,1
19-Mar-47,ALKA,12100,,1
19-Mar-47,NO3N,500,,1
19-Mar-47,PO4P,3.4,,1
19-Mar-47,SIO2,3300,,1
23-Mar-47,ALKA,9200,,1
23-Mar-47,NO3N,460,,1
31-Mar-47,ALKA,11500,,1
31-Mar-47,NO3N,400,,1
31-Mar-47,PO4P,2,,1
31-Mar-47,SIO2,3100,,1
04-Apr-47,ALKA,12300,,1
04-Apr-47,NO3N,480,,1
04-Apr-47,PO4P,2,,1
04-Apr-47,SIO2,3000,,1
08-Apr-47,ALKA,11700,,1
08-Apr-47,NO3N,480,,1
08-Apr-47,PO4P,7,,1
08-Apr-47,SIO2,3000,,1
14-Apr-47,ALKA,13300,,1
14-Apr-47,NO3N,480,,1
14-Apr-47,SIO2,2900,,1
23-Apr-47,ALKA,12300,,1
23-Apr-47,NO3N,480,,1
23-Apr-47,PO4P,1.6,,1
23-Apr-47,SIO2,2900,,1
29-Apr-47,ALKA,11500,,1
29-Apr-47,NO3N,400,,1
29-Apr-47,PO4P,3.2,,1
29-Apr-47,SIO2,2600,,1
06-May-47,ALKA,12800,,1
06-May-47,NO3N,400,,1
06-May-47,PO4P,3,,1
06-May-47,SIO2,2400,,1
13-May-47,ALKA,12900,,1
13-May-47,NO3N,400,,1
13-May-47,PO4P,2,,1
13-May-47,SIO2,1500,,1
20-May-47,ALKA,13400,,1
20-May-47,NO3N,300,,1
20-May-47,SIO2,1300,,1
27-May-47,ALKA,13800,,1
27-May-47,NO3N,320,,1
27-May-47,SIO2,920,,1
28-May-47,NO3N,260,,1
28-May-47,SIO2,800,,1
31-May-47,NO3N,230,,1
31-May-47,SIO2,650,,1
03-Jun-47,ALKA,15500,,1
03-Jun-47,SIO2,770,,1
05-Jun-47,ALKA,15700,,1
05-Jun-47,NO3N,200,,1
05-Jun-47,SIO2,800,,1
10-Jun-47,ALKA,15200,,1
10-Jun-47,NO3N,200,,1
10-Jun-47,SIO2,700,,1
19-Jun-47,ALKA,16000,,1
19-Jun-47,NO3N,100,,1
19-Jun-47,SIO2,950,,1
27-Jun-47,ALKA,16800,,1
27-Jun-47,NO3N,130,,1
27-Jun-47,SIO2,650,,1
03-Jul-47,ALKA,17000,,1
03-Jul-47,NO3N,120,,1
03-Jul-47,SIO2,700,,1
11-Jul-47,NO3N,150,,1
11-Jul-47,SIO2,880,,1
17-Jul-47,NO3N,120,,1
17-Jul-47,SIO2,620,,1
23-Jul-47,NO3N,130,,1
23-Jul-47,SIO2,600,,1
26-Jul-47,NO3N,90,,1
26-Jul-47,SIO2,570,,1
01-Aug-47,NO3N,50,,1
05-Aug-47,NO3N,50,,1
05-Aug-47,SIO2,850,,1
13-Aug-47,NO3N,50,,1
13-Aug-47,SIO2,1030,,1
19-Aug-47,NO3N,32,,1
19-Aug-47,PO4P,1.4,,1
19-Aug-47,SIO2,900,,1
27-Aug-47,NO3N,30,,1
27-Aug-47,PO4P,1,,1
27-Aug-47,SIO2,750,,1
03-Sep-47,NO3N,30,,1
03-Sep-47,PO4P,2,,1
03-Sep-47,SIO2,800,,1
10-Sep-47,NO3N,25,,1
10-Sep-47,PO4P,2,,1
10-Sep-47,SIO2,750,,1
15-Sep-47,NO3N,30,,1
15-Sep-47,SIO2,700,,1
23-Sep-47,NO3N,45,,1
23-Sep-47,SIO2,950,,1
01-Oct-47,ALKA,19600,,1
01-Oct-47,NO3N,95,,1
01-Oct-47,PO4P,1.6,,1
01-Oct-47,SIO2,1100,,1
08-Oct-47,ALKA,20300,,1
08-Oct-47,NO3N,90,,1
08-Oct-47,SIO2,1200,,1
13-Oct-47,ALKA,20400,,1
13-Oct-47,NO3N,90,,1
13-Oct-47,PO4P,2,,1
13-Oct-47,SIO2,1400,,1
22-Oct-47,ALKA,20700,,1
22-Oct-47,NO3N,80,,1
22-Oct-47,PO4P,2,,1
22-Oct-47,SIO2,1300,,1
30-Oct-47,ALKA,20800,,1
30-Oct-47,NO3N,80,,1
30-Oct-47,PO4P,1.5,,1
30-Oct-47,SIO2,1300,,1
05-Nov-47,ALKA,20700,,1
05-Nov-47,NO3N,75,,1
05-Nov-47,SIO2,1500,,1
12-Nov-47,ALKA,15300,,1
12-Nov-47,NO3N,400,,1
12-Nov-47,SIO2,2200,,1
19-Nov-47,ALKA,15100,,1
19-Nov-47,NO3N,360,,1
19-Nov-47,SIO2,2300,,1
26-Nov-47,ALKA,11300,,1
26-Nov-47,NO3N,360,,1
26-Nov-47,PO4P,2,,1
26-Nov-47,SIO2,1900,,1
03-Dec-47,ALKA,11100,,1
03-Dec-47,NO3N,400,,1
03-Dec-47,PO4P,1.5,,1
03-Dec-47,SIO2,2500,,1
10-Dec-47,ALKA,12400,,1
10-Dec-47,NO3N,440,,1
10-Dec-47,PO4P,2,,1
10-Dec-47,SIO2,2600,,1
16-Dec-47,ALKA,12500,,1
16-Dec-47,NO3N,440,,1
16-Dec-47,SIO2,3200,,1
30-Dec-47,ALKA,11500,,1
30-Dec-47,NO3N,450,,1
30-Dec-47,PO4P,2,,1
30-Dec-47,SIO2,2700,,1
07-Jan-48,ALKA,9000,,1
07-Jan-48,NO3N,540,,1
07-Jan-48,PO4P,2,<,1
07-Jan-48,SIO2,2600,,1
13-Jan-48,ALKA,10500,,1
13-Jan-48,NO3N,640,,1
13-Jan-48,PO4P,2,,1
13-Jan-48,SIO2,2400,,1
21-Jan-48,ALKA,9700,,1
21-Jan-48,NO3N,520,,1
21-Jan-48,PO4P,2,,1
21-Jan-48,SIO2,2600,,1
28-Jan-48,ALKA,9000,,1
28-Jan-48,NO3N,600,,1
28-Jan-48,PO4P,2,,1
28-Jan-48,SIO2,2500,,1
04-Feb-48,ALKA,9700,,1
04-Feb-48,NO3N,600,,1
04-Feb-48,PO4P,1.6,,1
04-Feb-48,SIO2,2300,,1
12-Feb-48,ALKA,9200,,1
12-Feb-48,NO3N,460,,1
12-Feb-48,PO4P,1.4,,1
12-Feb-48,SIO2,2500,,1
18-Feb-48,ALKA,9500,,1
18-Feb-48,NO3N,480,,1
18-Feb-48,PO4P,1.5,,1
18-Feb-48,SIO2,2300,,1
25-Feb-48,ALKA,9900,,1
25-Feb-48,NO3N,460,,1
25-Feb-48,PO4P,1.8,,1
25-Feb-48,SIO2,2700,,1
02-Mar-48,ALKA,10000,,1
02-Mar-48,NO3N,440,,1
02-Mar-48,PO4P,1.6,,1
02-Mar-48,SIO2,2600,,1
08-Mar-48,ALKA,10200,,1
08-Mar-48,NO3N,400,,1
08-Mar-48,PO4P,1.6,,1
08-Mar-48,SIO2,2400,,1
15-Mar-48,ALKA,10300,,1
15-Mar-48,NO3N,400,,1
15-Mar-48,PO4P,1.4,,1
15-Mar-48,SIO2,2800,,1
23-Mar-48,ALKA,10500,,1
23-Mar-48,NO3N,490,,1
23-Mar-48,SIO2,2400,,1
29-Mar-48,ALKA,10700,,1
29-Mar-48,NO3N,460,,1
29-Mar-48,SIO2,2400,,1
01-Apr-48,ALKA,10700,,1
01-Apr-48,NO3N,400,,1
01-Apr-48,SIO2,2200,,1
08-Apr-48,ALKA,11300,,1
08-Apr-48,NO3N,360,,1
08-Apr-48,PO4P,1,<,1
08-Apr-48,SIO2,2500,,1
12-Apr-48,ALKA,11200,,1
12-Apr-48,NO3N,340,,1
12-Apr-48,PO4P,1,<,1
12-Apr-48,SIO2,2300,,1
16-Apr-48,ALKA,11600,,1
16-Apr-48,NO3N,370,,1
16-Apr-48,PO4P,1,<,1
16-Apr-48,SIO2,1900,,1
19-Apr-48,ALKA,11900,,1
19-Apr-48,NO3N,400,,1
19-Apr-48,SIO2,1900,,1
23-Apr-48,ALKA,11800,,1
23-Apr-48,NO3N,360,,1
23-Apr-48,SIO2,1500,,1
26-Apr-48,ALKA,12000,,1
26-Apr-48,NO3N,240,,1
26-Apr-48,SIO2,1700,,1
29-Apr-48,ALKA,12200,,1
03-May-48,ALKA,12600,,1
03-May-48,NO3N,320,,1
03-May-48,SIO2,1400,,1
07-May-48,ALKA,12700,,1
07-May-48,NO3N,250,,1
07-May-48,SIO2,1600,,1
10-May-48,ALKA,13300,,1
10-May-48,NO3N,230,,1
10-May-48,SIO2,1400,,1
14-May-48,ALKA,13600,,1
14-May-48,SIO2,1400,,1
18-May-48,ALKA,14000,,1
18-May-48,NO3N,200,,1
18-May-48,SIO2,1400,,1
21-May-48,ALKA,14500,,1
21-May-48,NO3N,240,,1
21-May-48,SIO2,1300,,1
28-May-48,ALKA,14500,,1
28-May-48,NO3N,220,,1
28-May-48,SIO2,1400,,1
31-May-48,ALKA,14900,,1
31-May-48,NO3N,160,,1
31-May-48,SIO2,1100,,1
04-Jun-48,ALKA,14400,,1
04-Jun-48,NO3N,240,,1
04-Jun-48,SIO2,1300,,1
09-Jun-48,ALKA,13000,,1
09-Jun-48,NO3N,220,,1
09-Jun-48,SIO2,1700,,1
15-Jun-48,ALKA,13500,,1
15-Jun-48,NO3N,250,,1
15-Jun-48,PO4P,1,<,1
15-Jun-48,SIO2,1600,,1
22-Jun-48,ALKA,13800,,1
22-Jun-48,NO3N,220,,1
22-Jun-48,SIO2,1700,,1
28-Jun-48,ALKA,14400,,1
28-Jun-48,NO3N,180,,1
28-Jun-48,SIO2,1600,,1
05-Jul-48,ALKA,14900,,1
05-Jul-48,NO3N,200,,1
05-Jul-48,SIO2,1900,,1
15-Jul-48,ALKA,16100,,1
15-Jul-48,NO3N,170,,1
15-Jul-48,SIO2,1800,,1
22-Jul-48,ALKA,16200,,1
22-Jul-48,NO3N,190,,1
22-Jul-48,SIO2,1700,,1
28-Jul-48,ALKA,17900,,1
28-Jul-48,NO3N,130,,1
28-Jul-48,SIO2,1400,,1
05-Aug-48,ALKA,17700,,1
05-Aug-48,NO3N,80,,1
05-Aug-48,PO4P,1,,1
05-Aug-48,SIO2,1800,,1
12-Aug-48,ALKA,17300,,1
12-Aug-48,NO3N,90,,1
12-Aug-48,PO4P,1,,1
12-Aug-48,SIO2,1800,,1
19-Aug-48,ALKA,17700,,1
19-Aug-48,NO3N,130,,1
19-Aug-48,PO4P,1,<,1
19-Aug-48,SIO2,2300,,1
26-Aug-48,ALKA,16600,,1
26-Aug-48,NO3N,180,,1
26-Aug-48,PO4P,1,<,1
26-Aug-48,SIO2,2100,,1
31-Aug-48,ALKA,17000,,1
31-Aug-48,NO3N,150,,1
31-Aug-48,PO4P,1,<,1
31-Aug-48,SIO2,2200,,1
09-Sep-48,ALKA,15000,,1
09-Sep-48,NO3N,140,,1
09-Sep-48,PO4P,1,,1
09-Sep-48,SIO2,2700,,1
16-Sep-48,ALKA,14400,,1
16-Sep-48,NO3N,220,,1
16-Sep-48,PO4P,1,<,1
16-Sep-48,SIO2,3000,,1
22-Sep-48,ALKA,15300,,1
22-Sep-48,NO3N,220,,1
22-Sep-48,SIO2,3200,,1
30-Sep-48,ALKA,15900,,1
30-Sep-48,NO3N,240,,1
30-Sep-48,PO4P,2,,1
30-Sep-48,SIO2,3300,,1
06-Oct-48,ALKA,16500,,1
06-Oct-48,NO3N,240,,1
06-Oct-48,PO4P,1,<,1
06-Oct-48,SIO2,3300,,1
13-Oct-48,ALKA,17000,,1
13-Oct-48,NO3N,200,,1
13-Oct-48,PO4P,1,<,1
